root_id,x,y,z,t,layer
43,-0.580,-8.500,-27.842,4900.0,Loam
43,-0.580,-8.500,-27.842,4950.0,Loam
43,-0.580,-8.500,-27.842,5000.0,Loam
44,-0.268,-5.654,-28.439,350.0,Loam
44,0.121,-5.029,-29.112,400.0,Loam
44,0.121,-5.029,-29.112,450.0,Loam
44,0.121,-5.029,-29.112,500.0,Loam
44,0.121,-5.029,-29.112,550.0,Loam
44,0.121,-5.029,-29.112,600.0,Loam
44,0.121,-5.029,-29.112,650.0,Loam
44,0.121,-5.029,-29.112,700.0,Loam
44,0.121,-5.029,-29.112,750.0,Loam
44,0.121,-5.029,-29.112,800.0,Loam
44,0.121,-5.029,-29.112,850.0,Loam
44,0.121,-5.029,-29.112,900.0,Loam
44,0.121,-5.029,-29.112,950.0,Loam
44,0.121,-5.029,-29.112,1000.0,Loam
44,0.121,-5.029,-29.112,1050.0,Loam
44,0.121,-5.029,-29.112,1100.0,Loam
44,0.121,-5.029,-29.112,1150.0,Loam
44,0.121,-5.029,-29.112,1200.0,Loam
44,0.121,-5.029,-29.112,1250.0,Loam
44,0.121,-5.029,-29.112,1300.0,Loam
44,0.121,-5.029,-29.112,1350.0,Loam
44,0.121,-5.029,-29.112,1400.0,Loam
44,0.121,-5.029,-29.112,1450.0,Loam
44,0.121,-5.029,-29.112,1500.0,Loam
44,0.121,-5.029,-29.112,1550.0,Loam
44,0.121,-5.029,-29.112,1600.0,Loam
44,0.121,-5.029,-29.112,1650.0,Loam
44,0.121,-5.029,-29.112,1700.0,Loam
44,0.121,-5.029,-29.112,1750.0,Loam
44,0.121,-5.029,-29.112,1800.0,Loam
44,0.121,-5.029,-29.112,1850.0,Loam
44,0.121,-5.029,-29.112,1900.0,Loam
44,0.121,-5.029,-29.112,1950.0,Loam
44,0.121,-5.029,-29.112,2000.0,Loam
44,0.121,-5.029,-29.112,2050.0,Loam
44,0.121,-5.029,-29.112,2100.0,Loam
44,0.121,-5.029,-29.112,2150.0,Loam
44,0.121,-5.029,-29.112,2200.0,Loam
44,0.121,-5.029,-29.112,2250.0,Loam
44,0.121,-5.029,-29.112,2300.0,Loam
44,0.121,-5.029,-29.112,2350.0,Loam
44,0.121,-5.029,-29.112,2400.0,Loam
44,0.121,-5.029,-29.112,2450.0,Loam
44,0.121,-5.029,-29.112,2500.0,Loam
44,0.121,-5.029,-29.112,2550.0,Loam
44,0.121,-5.029,-29.112,2600.0,Loam
44,0.121,-5.029,-29.112,2650.0,Loam
44,0.121,-5.029,-29.112,2700.0,Loam
44,0.121,-5.029,-29.112,2750.0,Loam
44,0.121,-5.029,-29.112,2800.0,Loam
44,0.121,-5.029,-29.112,2850.0,Loam
44,0.121,-5.029,-29.112,2900.0,Loam
44,0.121,-5.029,-29.112,2950.0,Loam
44,0.121,-5.029,-29.112,3000.0,Loam
44,0.121,-5.029,-29.112,3050.0,Loam
44,0.121,-5.029,-29.112,3100.0,Loam
44,0.121,-5.029,-29.112,3150.0,Loam
44,0.121,-5.029,-29.112,3200.0,Loam
44,0.121,-5.029,-29.112,3250.0,Loam
44,0.121,-5.029,-29.112,3300.0,Loam
44,0.121,-5.029,-29.112,3350.0,Loam
44,0.121,-5.029,-29.112,3400.0,Loam
44,0.121,-5.029,-29.112,3450.0,Loam
44,0.121,-5.029,-29.112,3500.0,Loam
44,0.121,-5.029,-29.112,3550.0,Loam
44,0.121,-5.029,-29.112,3600.0,Loam
44,0.121,-5.029,-29.112,3650.0,Loam
44,0.121,-5.029,-29.112,3700.0,Loam
44,0.121,-5.029,-29.112,3750.0,Loam
44,0.121,-5.029,-29.112,3800.0,Loam
44,0.121,-5.029,-29.112,3850.0,Loam
44,0.121,-5.029,-29.112,3900.0,Loam
44,0.121,-5.029,-29.112,3950.0,Loam
44,0.121,-5.029,-29.112,4000.0,Loam
44,0.121,-5.029,-29.112,4050.0,Loam
44,0.121,-5.029,-29.112,4100.0,Loam
44,0.121,-5.029,-29.112,4150.0,Loam
44,0.121,-5.029,-29.112,4200.0,Loam
44,0.121,-5.029,-29.112,4250.0,Loam
44,0.121,-5.029,-29.112,4300.0,Loam
44,0.121,-5.029,-29.112,4350.0,Loam
44,0.121,-5.029,-29.112,4400.0,Loam
44,0.121,-5.029,-29.112,4450.0,Loam
44,0.121,-5.029,-29.112,4500.0,Loam
44,0.121,-5.029,-29.112,4550.0,Loam
44,0.121,-5.029,-29.112,4600.0,Loam
44,0.121,-5.029,-29.112,4650.0,Loam
44,0.121,-5.029,-29.112,4700.0,Loam
44,0.121,-5.029,-29.112,4750.0,Loam
44,0.121,-5.029,-29.112,4800.0,Loam
44,0.121,-5.029,-29.112,4850.0,Loam
44,0.121,-5.029,-29.112,4900.0,Loam
44,0.121,-5.029,-29.112,4950.0,Loam
44,0.121,-5.029,-29.112,5000.0,Loam
45,1.810,-22.739,-17.950,350.0,Loam
45,1.563,-22.817,-19.645,400.0,Loam
45,1.559,-22.898,-19.882,450.0,Loam
45,1.559,-22.898,-19.882,500.0,Loam
45,1.559,-22.898,-19.882,550.0,Loam
45,1.559,-22.898,-19.882,600.0,Loam
45,1.559,-22.898,-19.882,650.0,Loam
45,1.559,-22.898,-19.882,700.0,Loam
45,1.559,-22.898,-19.882,750.0,Loam
45,1.559,-22.898,-19.882,800.0,Loam
45,1.559,-22.898,-19.882,850.0,Loam
45,1.559,-22.898,-19.882,900.0,Loam
45,1.559,-22.898,-19.882,950.0,Loam
45,1.559,-22.898,-19.882,1000.0,Loam
45,1.559,-22.898,-19.882,1050.0,Loam
45,1.559,-22.898,-19.882,1100.0,Loam
45,1.559,-22.898,-19.882,1150.0,Loam
45,1.559,-22.898,-19.882,1200.0,Loam
45,1.559,-22.898,-19.882,1250.0,Loam
45,1.559,-22.898,-19.882,1300.0,Loam
45,1.559,-22.898,-19.882,1350.0,Loam
45,1.559,-22.898,-19.882,1400.0,Loam
45,1.559,-22.898,-19.882,1450.0,Loam
45,1.559,-22.898,-19.882,1500.0,Loam
45,1.559,-22.898,-19.882,1550.0,Loam
45,1.559,-22.898,-19.882,1600.0,Loam
45,1.559,-22.898,-19.882,1650.0,Loam
45,1.559,-22.898,-19.882,1700.0,Loam
45,1.559,-22.898,-19.882,1750.0,Loam
45,1.559,-22.898,-19.882,1800.0,Loam
45,1.559,-22.898,-19.882,1850.0,Loam
45,1.559,-22.898,-19.882,1900.0,Loam
45,1.559,-22.898,-19.882,1950.0,Loam
45,1.559,-22.898,-19.882,2000.0,Loam
45,1.559,-22.898,-19.882,2050.0,Loam
45,1.559,-22.898,-19.882,2100.0,Loam
45,1.559,-22.898,-19.882,2150.0,Loam
45,1.559,-22.898,-19.882,2200.0,Loam
45,1.559,-22.898,-19.882,2250.0,Loam
45,1.559,-22.898,-19.882,2300.0,Loam
45,1.559,-22.898,-19.882,2350.0,Loam
45,1.559,-22.898,-19.882,2400.0,Loam
45,1.559,-22.898,-19.882,2450.0,Loam
45,1.559,-22.898,-19.882,2500.0,Loam
45,1.559,-22.898,-19.882,2550.0,Loam
45,1.559,-22.898,-19.882,2600.0,Loam
45,1.559,-22.898,-19.882,2650.0,Loam
45,1.559,-22.898,-19.882,2700.0,Loam
45,1.559,-22.898,-19.882,2750.0,Loam
45,1.559,-22.898,-19.882,2800.0,Loam
45,1.559,-22.898,-19.882,2850.0,Loam
45,1.559,-22.898,-19.882,2900.0,Loam
45,1.559,-22.898,-19.882,2950.0,Loam
45,1.559,-22.898,-19.882,3000.0,Loam
45,1.559,-22.898,-19.882,3050.0,Loam
45,1.559,-22.898,-19.882,3100.0,Loam
45,1.559,-22.898,-19.882,3150.0,Loam
45,1.559,-22.898,-19.882,3200.0,Loam
45,1.559,-22.898,-19.882,3250.0,Loam
45,1.559,-22.898,-19.882,3300.0,Loam
45,1.559,-22.898,-19.882,3350.0,Loam
45,1.559,-22.898,-19.882,3400.0,Loam
45,1.559,-22.898,-19.882,3450.0,Loam
45,1.559,-22.898,-19.882,3500.0,Loam
45,1.559,-22.898,-19.882,3550.0,Loam
45,1.559,-22.898,-19.882,3600.0,Loam
45,1.559,-22.898,-19.882,3650.0,Loam
45,1.559,-22.898,-19.882,3700.0,Loam
45,1.559,-22.898,-19.882,3750.0,Loam
45,1.559,-22.898,-19.882,3800.0,Loam
45,1.559,-22.898,-19.882,3850.0,Loam
45,1.559,-22.898,-19.882,3900.0,Loam
45,1.559,-22.898,-19.882,3950.0,Loam
45,1.559,-22.898,-19.882,4000.0,Loam
45,1.559,-22.898,-19.882,4050.0,Loam
45,1.559,-22.898,-19.882,4100.0,Loam
45,1.559,-22.898,-19.882,4150.0,Loam
45,1.559,-22.898,-19.882,4200.0,Loam
45,1.559,-22.898,-19.882,4250.0,Loam
45,1.559,-22.898,-19.882,4300.0,Loam
45,1.559,-22.898,-19.882,4350.0,Loam
45,1.559,-22.898,-19.882,4400.0,Loam
45,1.559,-22.898,-19.882,4450.0,Loam
45,1.559,-22.898,-19.882,4500.0,Loam
45,1.559,-22.898,-19.882,4550.0,Loam
45,1.559,-22.898,-19.882,4600.0,Loam
45,1.559,-22.898,-19.882,4650.0,Loam
45,1.559,-22.898,-19.882,4700.0,Loam
45,1.559,-22.898,-19.882,4750.0,Loam
45,1.559,-22.898,-19.882,4800.0,Loam
45,1.559,-22.898,-19.882,4850.0,Loam
45,1.559,-22.898,-19.882,4900.0,Loam
45,1.559,-22.898,-19.882,4950.0,Loam
45,1.559,-22.898,-19.882,5000.0,Loam
38,-8.970,-42.023,-2.550,400.0,Loam
38,-9.130,-41.965,-2.265,450.0,Loam
38,-9.130,-41.965,-2.265,500.0,Loam
38,-9.130,-41.965,-2.265,550.0,Loam
38,-9.130,-41.965,-2.265,600.0,Loam
38,-9.130,-41.965,-2.265,650.0,Loam
38,-9.130,-41.965,-2.265,700.0,Loam
38,-9.130,-41.965,-2.265,750.0,Loam
38,-9.130,-41.965,-2.265,800.0,Loam
38,-9.130,-41.965,-2.265,850.0,Loam
38,-9.130,-41.965,-2.265,900.0,Loam
38,-9.130,-41.965,-2.265,950.0,Loam
38,-9.130,-41.965,-2.265,1000.0,Loam
38,-9.130,-41.965,-2.265,1050.0,Loam
38,-9.130,-41.965,-2.265,1100.0,Loam
38,-9.130,-41.965,-2.265,1150.0,Loam
38,-9.130,-41.965,-2.265,1200.0,Loam
38,-9.130,-41.965,-2.265,1250.0,Loam
38,-9.130,-41.965,-2.265,1300.0,Loam
38,-9.130,-41.965,-2.265,1350.0,Loam
38,-9.130,-41.965,-2.265,1400.0,Loam
38,-9.130,-41.965,-2.265,1450.0,Loam
38,-9.130,-41.965,-2.265,1500.0,Loam
38,-9.130,-41.965,-2.265,1550.0,Loam
38,-9.130,-41.965,-2.265,1600.0,Loam
38,-9.130,-41.965,-2.265,1650.0,Loam
38,-9.130,-41.965,-2.265,1700.0,Loam
38,-9.130,-41.965,-2.265,1750.0,Loam
38,-9.130,-41.965,-2.265,1800.0,Loam
38,-9.130,-41.965,-2.265,1850.0,Loam
38,-9.130,-41.965,-2.265,1900.0,Loam
38,-9.130,-41.965,-2.265,1950.0,Loam
38,-9.130,-41.965,-2.265,2000.0,Loam
38,-9.130,-41.965,-2.265,2050.0,Loam
38,-9.130,-41.965,-2.265,2100.0,Loam
38,-9.130,-41.965,-2.265,2150.0,Loam
38,-9.130,-41.965,-2.265,2200.0,Loam
38,-9.130,-41.965,-2.265,2250.0,Loam
38,-9.130,-41.965,-2.265,2300.0,Loam
38,-9.130,-41.965,-2.265,2350.0,Loam
38,-9.130,-41.965,-2.265,2400.0,Loam
38,-9.130,-41.965,-2.265,2450.0,Loam
38,-9.130,-41.965,-2.265,2500.0,Loam
38,-9.130,-41.965,-2.265,2550.0,Loam
38,-9.130,-41.965,-2.265,2600.0,Loam
38,-9.130,-41.965,-2.265,2650.0,Loam
38,-9.130,-41.965,-2.265,2700.0,Loam
38,-9.130,-41.965,-2.265,2750.0,Loam
38,-9.130,-41.965,-2.265,2800.0,Loam
38,-9.130,-41.965,-2.265,2850.0,Loam
38,-9.130,-41.965,-2.265,2900.0,Loam
38,-9.130,-41.965,-2.265,2950.0,Loam
38,-9.130,-41.965,-2.265,3000.0,Loam
38,-9.130,-41.965,-2.265,3050.0,Loam
38,-9.130,-41.965,-2.265,3100.0,Loam
38,-9.130,-41.965,-2.265,3150.0,Loam
38,-9.130,-41.965,-2.265,3200.0,Loam
38,-9.130,-41.965,-2.265,3250.0,Loam
38,-9.130,-41.965,-2.265,3300.0,Loam
38,-9.130,-41.965,-2.265,3350.0,Loam
38,-9.130,-41.965,-2.265,3400.0,Loam
38,-9.130,-41.965,-2.265,3450.0,Loam
38,-9.130,-41.965,-2.265,3500.0,Loam
38,-9.130,-41.965,-2.265,3550.0,Loam
38,-9.130,-41.965,-2.265,3600.0,Loam
38,-9.130,-41.965,-2.265,3650.0,Loam
38,-9.130,-41.965,-2.265,3700.0,Loam
38,-9.130,-41.965,-2.265,3750.0,Loam
38,-9.130,-41.965,-2.265,3800.0,Loam
38,-9.130,-41.965,-2.265,3850.0,Loam
38,-9.130,-41.965,-2.265,3900.0,Loam
38,-9.130,-41.965,-2.265,3950.0,Loam
38,-9.130,-41.965,-2.265,4000.0,Loam
38,-9.130,-41.965,-2.265,4050.0,Loam
38,-9.130,-41.965,-2.265,4100.0,Loam
38,-9.130,-41.965,-2.265,4150.0,Loam
38,-9.130,-41.965,-2.265,4200.0,Loam
38,-9.130,-41.965,-2.265,4250.0,Loam
38,-9.130,-41.965,-2.265,4300.0,Loam
38,-9.130,-41.965,-2.265,4350.0,Loam
38,-9.130,-41.965,-2.265,4400.0,Loam
38,-9.130,-41.965,-2.265,4450.0,Loam
38,-9.130,-41.965,-2.265,4500.0,Loam
38,-9.130,-41.965,-2.265,4550.0,Loam
38,-9.130,-41.965,-2.265,4600.0,Loam
38,-9.130,-41.965,-2.265,4650.0,Loam
38,-9.130,-41.965,-2.265,4700.0,Loam
38,-9.130,-41.965,-2.265,4750.0,Loam
38,-9.130,-41.965,-2.265,4800.0,Loam
38,-9.130,-41.965,-2.265,4850.0,Loam
38,-9.130,-41.965,-2.265,4900.0,Loam
38,-9.130,-41.965,-2.265,4950.0,Loam
38,-9.130,-41.965,-2.265,5000.0,Loam
46,-8.560,-47.406,-1.993,400.0,Loam
46,-8.881,-47.970,-3.056,450.0,Loam
46,-8.881,-47.970,-3.056,500.0,Loam
46,-8.881,-47.970,-3.056,550.0,Loam
46,-8.881,-47.970,-3.056,600.0,Loam
46,-8.881,-47.970,-3.056,650.0,Loam
46,-8.881,-47.970,-3.056,700.0,Loam
46,-8.881,-47.970,-3.056,750.0,Loam
46,-8.881,-47.970,-3.056,800.0,Loam
46,-8.881,-47.970,-3.056,850.0,Loam
46,-8.881,-47.970,-3.056,900.0,Loam
46,-8.881,-47.970,-3.056,950.0,Loam
46,-8.881,-47.970,-3.056,1000.0,Loam
46,-8.881,-47.970,-3.056,1050.0,Loam
46,-8.881,-47.970,-3.056,1100.0,Loam
46,-8.881,-47.970,-3.056,1150.0,Loam
46,-8.881,-47.970,-3.056,1200.0,Loam
46,-8.881,-47.970,-3.056,1250.0,Loam
46,-8.881,-47.970,-3.056,1300.0,Loam
46,-8.881,-47.970,-3.056,1350.0,Loam
46,-8.881,-47.970,-3.056,1400.0,Loam
46,-8.881,-47.970,-3.056,1450.0,Loam
46,-8.881,-47.970,-3.056,1500.0,Loam
46,-8.881,-47.970,-3.056,1550.0,Loam
46,-8.881,-47.970,-3.056,1600.0,Loam
46,-8.881,-47.970,-3.056,1650.0,Loam
46,-8.881,-47.970,-3.056,1700.0,Loam
46,-8.881,-47.970,-3.056,1750.0,Loam
46,-8.881,-47.970,-3.056,1800.0,Loam
46,-8.881,-47.970,-3.056,1850.0,Loam
46,-8.881,-47.970,-3.056,1900.0,Loam
46,-8.881,-47.970,-3.056,1950.0,Loam
46,-8.881,-47.970,-3.056,2000.0,Loam
46,-8.881,-47.970,-3.056,2050.0,Loam
46,-8.881,-47.970,-3.056,2100.0,Loam
46,-8.881,-47.970,-3.056,2150.0,Loam
46,-8.881,-47.970,-3.056,2200.0,Loam
46,-8.881,-47.970,-3.056,2250.0,Loam
46,-8.881,-47.970,-3.056,2300.0,Loam
46,-8.881,-47.970,-3.056,2350.0,Loam
46,-8.881,-47.970,-3.056,2400.0,Loam
46,-8.881,-47.970,-3.056,2450.0,Loam
46,-8.881,-47.970,-3.056,2500.0,Loam
46,-8.881,-47.970,-3.056,2550.0,Loam
46,-8.881,-47.970,-3.056,2600.0,Loam
46,-8.881,-47.970,-3.056,2650.0,Loam
46,-8.881,-47.970,-3.056,2700.0,Loam
46,-8.881,-47.970,-3.056,2750.0,Loam
46,-8.881,-47.970,-3.056,2800.0,Loam
46,-8.881,-47.970,-3.056,2850.0,Loam
46,-8.881,-47.970,-3.056,2900.0,Loam
46,-8.881,-47.970,-3.056,2950.0,Loam
46,-8.881,-47.970,-3.056,3000.0,Loam
46,-8.881,-47.970,-3.056,3050.0,Loam
46,-8.881,-47.970,-3.056,3100.0,Loam
46,-8.881,-47.970,-3.056,3150.0,Loam
46,-8.881,-47.970,-3.056,3200.0,Loam
46,-8.881,-47.970,-3.056,3250.0,Loam
46,-8.881,-47.970,-3.056,3300.0,Loam
46,-8.881,-47.970,-3.056,3350.0,Loam
46,-8.881,-47.970,-3.056,3400.0,Loam
46,-8.881,-47.970,-3.056,3450.0,Loam
46,-8.881,-47.970,-3.056,3500.0,Loam
46,-8.881,-47.970,-3.056,3550.0,Loam
46,-8.881,-47.970,-3.056,3600.0,Loam
46,-8.881,-47.970,-3.056,3650.0,Loam
46,-8.881,-47.970,-3.056,3700.0,Loam
46,-8.881,-47.970,-3.056,3750.0,Loam
46,-8.881,-47.970,-3.056,3800.0,Loam
46,-8.881,-47.970,-3.056,3850.0,Loam
46,-8.881,-47.970,-3.056,3900.0,Loam
46,-8.881,-47.970,-3.056,3950.0,Loam
46,-8.881,-47.970,-3.056,4000.0,Loam
46,-8.881,-47.970,-3.056,4050.0,Loam
46,-8.881,-47.970,-3.056,4100.0,Loam
46,-8.881,-47.970,-3.056,4150.0,Loam
46,-8.881,-47.970,-3.056,4200.0,Loam
46,-8.881,-47.970,-3.056,4250.0,Loam
46,-8.881,-47.970,-3.056,4300.0,Loam
46,-8.881,-47.970,-3.056,4350.0,Loam
46,-8.881,-47.970,-3.056,4400.0,Loam
46,-8.881,-47.970,-3.056,4450.0,Loam
46,-8.881,-47.970,-3.056,4500.0,Loam
46,-8.881,-47.970,-3.056,4550.0,Loam
46,-8.881,-47.970,-3.056,4600.0,Loam
46,-8.881,-47.970,-3.056,4650.0,Loam
46,-8.881,-47.970,-3.056,4700.0,Loam
46,-8.881,-47.970,-3.056,4750.0,Loam
46,-8.881,-47.970,-3.056,4800.0,Loam
46,-8.881,-47.970,-3.056,4850.0,Loam
46,-8.881,-47.970,-3.056,4900.0,Loam
46,-8.881,-47.970,-3.056,4950.0,Loam
46,-8.881,-47.970,-3.056,5000.0,Loam
49,0.579,3.151,-35.459,400.0,Loam
49,0.181,3.273,-36.133,450.0,Loam
49,0.181,3.273,-36.133,500.0,Loam
49,0.181,3.273,-36.133,550.0,Loam
49,0.181,3.273,-36.133,600.0,Loam
49,0.181,3.273,-36.133,650.0,Loam
49,0.181,3.273,-36.133,700.0,Loam
49,0.181,3.273,-36.133,750.0,Loam
49,0.181,3.273,-36.133,800.0,Loam
49,0.181,3.273,-36.133,850.0,Loam
49,0.181,3.273,-36.133,900.0,Loam
49,0.181,3.273,-36.133,950.0,Loam
49,0.181,3.273,-36.133,1000.0,Loam
49,0.181,3.273,-36.133,1050.0,Loam
49,0.181,3.273,-36.133,1100.0,Loam
49,0.181,3.273,-36.133,1150.0,Loam
49,0.181,3.273,-36.133,1200.0,Loam
49,0.181,3.273,-36.133,1250.0,Loam
49,0.181,3.273,-36.133,1300.0,Loam
49,0.181,3.273,-36.133,1350.0,Loam
49,0.181,3.273,-36.133,1400.0,Loam
49,0.181,3.273,-36.133,1450.0,Loam
49,0.181,3.273,-36.133,1500.0,Loam
49,0.181,3.273,-36.133,1550.0,Loam
49,0.181,3.273,-36.133,1600.0,Loam
49,0.181,3.273,-36.133,1650.0,Loam
49,0.181,3.273,-36.133,1700.0,Loam
49,0.181,3.273,-36.133,1750.0,Loam
49,0.181,3.273,-36.133,1800.0,Loam
49,0.181,3.273,-36.133,1850.0,Loam
49,0.181,3.273,-36.133,1900.0,Loam
49,0.181,3.273,-36.133,1950.0,Loam
49,0.181,3.273,-36.133,2000.0,Loam
49,0.181,3.273,-36.133,2050.0,Loam
49,0.181,3.273,-36.133,2100.0,Loam
49,0.181,3.273,-36.133,2150.0,Loam
49,0.181,3.273,-36.133,2200.0,Loam
49,0.181,3.273,-36.133,2250.0,Loam
49,0.181,3.273,-36.133,2300.0,Loam
49,0.181,3.273,-36.133,2350.0,Loam
49,0.181,3.273,-36.133,2400.0,Loam
49,0.181,3.273,-36.133,2450.0,Loam
49,0.181,3.273,-36.133,2500.0,Loam
49,0.181,3.273,-36.133,2550.0,Loam
49,0.181,3.273,-36.133,2600.0,Loam
49,0.181,3.273,-36.133,2650.0,Loam
49,0.181,3.273,-36.133,2700.0,Loam
49,0.181,3.273,-36.133,2750.0,Loam
49,0.181,3.273,-36.133,2800.0,Loam
49,0.181,3.273,-36.133,2850.0,Loam
49,0.181,3.273,-36.133,2900.0,Loam
49,0.181,3.273,-36.133,2950.0,Loam
49,0.181,3.273,-36.133,3000.0,Loam
49,0.181,3.273,-36.133,3050.0,Loam
49,0.181,3.273,-36.133,3100.0,Loam
49,0.181,3.273,-36.133,3150.0,Loam
49,0.181,3.273,-36.133,3200.0,Loam
49,0.181,3.273,-36.133,3250.0,Loam
49,0.181,3.273,-36.133,3300.0,Loam
49,0.181,3.273,-36.133,3350.0,Loam
49,0.181,3.273,-36.133,3400.0,Loam
49,0.181,3.273,-36.133,3450.0,Loam
49,0.181,3.273,-36.133,3500.0,Loam
49,0.181,3.273,-36.133,3550.0,Loam
49,0.181,3.273,-36.133,3600.0,Loam
49,0.181,3.273,-36.133,3650.0,Loam
49,0.181,3.273,-36.133,3700.0,Loam
49,0.181,3.273,-36.133,3750.0,Loam
49,0.181,3.273,-36.133,3800.0,Loam
49,0.181,3.273,-36.133,3850.0,Loam
49,0.181,3.273,-36.133,3900.0,Loam
49,0.181,3.273,-36.133,3950.0,Loam
49,0.181,3.273,-36.133,4000.0,Loam
49,0.181,3.273,-36.133,4050.0,Loam
49,0.181,3.273,-36.133,4100.0,Loam
49,0.181,3.273,-36.133,4150.0,Loam
49,0.181,3.273,-36.133,4200.0,Loam
49,0.181,3.273,-36.133,4250.0,Loam
49,0.181,3.273,-36.133,4300.0,Loam
49,0.181,3.273,-36.133,4350.0,Loam
49,0.181,3.273,-36.133,4400.0,Loam
49,0.181,3.273,-36.133,4450.0,Loam
49,0.181,3.273,-36.133,4500.0,Loam
49,0.181,3.273,-36.133,4550.0,Loam
49,0.181,3.273,-36.133,4600.0,Loam
49,0.181,3.273,-36.133,4650.0,Loam
49,0.181,3.273,-36.133,4700.0,Loam
49,0.181,3.273,-36.133,4750.0,Loam
49,0.181,3.273,-36.133,4800.0,Loam
49,0.181,3.273,-36.133,4850.0,Loam
49,0.181,3.273,-36.133,4900.0,Loam
49,0.181,3.273,-36.133,4950.0,Loam
49,0.181,3.273,-36.133,5000.0,Loam
50,-0.454,-7.235,-36.727,400.0,Loam
50,-0.588,-6.971,-37.284,450.0,Loam
50,-0.588,-6.971,-37.284,500.0,Loam
50,-0.588,-6.971,-37.284,550.0,Loam
50,-0.588,-6.971,-37.284,600.0,Loam
50,-0.588,-6.971,-37.284,650.0,Loam
50,-0.588,-6.971,-37.284,700.0,Loam
50,-0.588,-6.971,-37.284,750.0,Loam
50,-0.588,-6.971,-37.284,800.0,Loam
50,-0.588,-6.971,-37.284,850.0,Loam
50,-0.588,-6.971,-37.284,900.0,Loam
50,-0.588,-6.971,-37.284,950.0,Loam
50,-0.588,-6.971,-37.284,1000.0,Loam
50,-0.588,-6.971,-37.284,1050.0,Loam
50,-0.588,-6.971,-37.284,1100.0,Loam
50,-0.588,-6.971,-37.284,1150.0,Loam
50,-0.588,-6.971,-37.284,1200.0,Loam
50,-0.588,-6.971,-37.284,1250.0,Loam
50,-0.588,-6.971,-37.284,1300.0,Loam
50,-0.588,-6.971,-37.284,1350.0,Loam
50,-0.588,-6.971,-37.284,1400.0,Loam
50,-0.588,-6.971,-37.284,1450.0,Loam
50,-0.588,-6.971,-37.284,1500.0,Loam
50,-0.588,-6.971,-37.284,1550.0,Loam
50,-0.588,-6.971,-37.284,1600.0,Loam
50,-0.588,-6.971,-37.284,1650.0,Loam
50,-0.588,-6.971,-37.284,1700.0,Loam
50,-0.588,-6.971,-37.284,1750.0,Loam
50,-0.588,-6.971,-37.284,1800.0,Loam
50,-0.588,-6.971,-37.284,1850.0,Loam
50,-0.588,-6.971,-37.284,1900.0,Loam
50,-0.588,-6.971,-37.284,1950.0,Loam
50,-0.588,-6.971,-37.284,2000.0,Loam
50,-0.588,-6.971,-37.284,2050.0,Loam
50,-0.588,-6.971,-37.284,2100.0,Loam
50,-0.588,-6.971,-37.284,2150.0,Loam
50,-0.588,-6.971,-37.284,2200.0,Loam
50,-0.588,-6.971,-37.284,2250.0,Loam
50,-0.588,-6.971,-37.284,2300.0,Loam
50,-0.588,-6.971,-37.284,2350.0,Loam
50,-0.588,-6.971,-37.284,2400.0,Loam
50,-0.588,-6.971,-37.284,2450.0,Loam
50,-0.588,-6.971,-37.284,2500.0,Loam
50,-0.588,-6.971,-37.284,2550.0,Loam
50,-0.588,-6.971,-37.284,2600.0,Loam
50,-0.588,-6.971,-37.284,2650.0,Loam
50,-0.588,-6.971,-37.284,2700.0,Loam
50,-0.588,-6.971,-37.284,2750.0,Loam
50,-0.588,-6.971,-37.284,2800.0,Loam
50,-0.588,-6.971,-37.284,2850.0,Loam
50,-0.588,-6.971,-37.284,2900.0,Loam
50,-0.588,-6.971,-37.284,2950.0,Loam
50,-0.588,-6.971,-37.284,3000.0,Loam
50,-0.588,-6.971,-37.284,3050.0,Loam
50,-0.588,-6.971,-37.284,3100.0,Loam
50,-0.588,-6.971,-37.284,3150.0,Loam
50,-0.588,-6.971,-37.284,3200.0,Loam
50,-0.588,-6.971,-37.284,3250.0,Loam
50,-0.588,-6.971,-37.284,3300.0,Loam
50,-0.588,-6.971,-37.284,3350.0,Loam
50,-0.588,-6.971,-37.284,3400.0,Loam
50,-0.588,-6.971,-37.284,3450.0,Loam
50,-0.588,-6.971,-37.284,3500.0,Loam
50,-0.588,-6.971,-37.284,3550.0,Loam
50,-0.588,-6.971,-37.284,3600.0,Loam
50,-0.588,-6.971,-37.284,3650.0,Loam
50,-0.588,-6.971,-37.284,3700.0,Loam
50,-0.588,-6.971,-37.284,3750.0,Loam
50,-0.588,-6.971,-37.284,3800.0,Loam
50,-0.588,-6.971,-37.284,3850.0,Loam
50,-0.588,-6.971,-37.284,3900.0,Loam
50,-0.588,-6.971,-37.284,3950.0,Loam
50,-0.588,-6.971,-37.284,4000.0,Loam
50,-0.588,-6.971,-37.284,4050.0,Loam
50,-0.588,-6.971,-37.284,4100.0,Loam
50,-0.588,-6.971,-37.284,4150.0,Loam
50,-0.588,-6.971,-37.284,4200.0,Loam
50,-0.588,-6.971,-37.284,4250.0,Loam
50,-0.588,-6.971,-37.284,4300.0,Loam
50,-0.588,-6.971,-37.284,4350.0,Loam
50,-0.588,-6.971,-37.284,4400.0,Loam
50,-0.588,-6.971,-37.284,4450.0,Loam
50,-0.588,-6.971,-37.284,4500.0,Loam
50,-0.588,-6.971,-37.284,4550.0,Loam
50,-0.588,-6.971,-37.284,4600.0,Loam
